text,offensive,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
"Lulinha O Lula Vai Lula
Seu Lula O Bolsonaro 
 ️⃣3️⃣1️⃣3️⃣",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Amanhã a GLOBOLIXO irá entrevistar o porteiro do condomínio onde Bolsonaro mora no Rio de Janeiro para esclarecer o ataque sofrido pela Comitiva do ex-ministro Tarcísio atual candidato ao governo de São Paulo.
 
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷2️⃣2️⃣",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fraude, né?! Mas não adiantou, bandidos… temos o segundo turno! Viva o Brasil, Bolsonaro!",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user Não se misture com essa gentalha!! Hahahaha
 cagão!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user E coragem o MDB de marau apoiar o Bozo 🙄🙄🙄🙄🙄🙄,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"1.530.000 UM MILHÃO E QUINHENTAS E TRINTA MIL, pessoas assistindo o Nosso Presidente Jair Bolsonaro. 

Engole essa ""PICANHA"", LULALADRÃO DO CARALHO...

Ah! E para não esquecer o Lula NUNCA FOI INOCENTADO...",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user bolsonaro é um nojento mas essa postagem é bem ruim também. Campanha pelo medo é o fundo do poço.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Várias fraudes reportadas por mesarios, urnas que travavam os votos para Bolsonaro em 129 em várias seções, outras em 84, urnas que encerraram antes do voto em presidente etc. Negar a fraude é aceitar o roubo calado. DENUNCIE!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Trevas deve ser essa vida dela ao lado de um velho igual o Bolsonaro por causa de dinheiro.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"👆🏽Uma galera que estudou as estratégias do bozo fez esse passo a passo. Foco: os indecisos. A tia da mamdeira de piroca não vai ser convencida em 27 dias. É o amigo que não curte política, o isentão, o que odeia o Lula e o Bolsonaro.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Engraçado que eu não vejo mais imagens de cima da manifestações pro Bozo desde o flop lá em Pernanbuco.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Charles vota em Bolsonaro, o cara trai adoidado a mulher, mente, manipula e vota em Bolsonaro kkkk o perfil dos eleitores dele é esse.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user @user Lula é Covarde, desesperado e ladrão. 2️⃣2️⃣ é Bolsonaro",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Isto é mentira tem coisa melhor para comer como Picanha Anglus .
Por falar nisto mandei 6 para O Bolsonaro .Mitto. 22",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"É verdade o que estão dizendo, que Bolsonaro se cagou no debate contra Lula kkkkk o morte horrorosa.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Sonha gado, seu bozó vai perde pelas mão do povo nodestino, assim como foi com Aécio.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Vc não tem vergonha na cara, depois de tudo que o Bozo te fez não deixava vc trabalhar direito, se intrometia nas suas decisões em favor da família dele e vc ainda apoia ele, cada dia eu me decepciono mais com você.😡",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user PINTOU UM CLIMA DE PEDOFILIA?
Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4 bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei: Posso entrar na sua casa? Jair Bolsonaro.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Contra o fascismo, e ainda mais um facho asqueroso como o Bolsonaro, eu votaria em qualquer um, inclusive fora da minha ideologia. Seu voto é totalmente descompromissado com a democracia, infelizmente.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Se por algum caso Bolsonaro não fosse mais se candidar por um acaso kkkkk eu votaria no Ciro mais não votava em Lula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Não apenas isso. Bolsonaro é um genocida!!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user @user @user vai estudar, analfabeto funcional",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"É de lavada, amigos. 

Quem é o ditador? Bolsonaro?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Votar no Lula é um tiro no pé. 
Lula eleito seria mais 8 anos de coadjuvancia de Ciro. E como sempre fez,seria 8 anos me osprezando Ciro. 

Bolsonaro dará tchau em 2026, seria a chance de Ciro virar o jogo contra o PT que vai destruir o país.. 

Sejamos sensatos e xadrez.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eu falei isso ontem. É ÓBVIO que não tinha um brasileiro a cada 130 simultaneamente assistindo o miNto. E depois de 6 horas, 1 a cada 50 cidadãos já tinham assistido o podcast. 😂

Só sendo MUITO burro pra acreditar nessa estatística.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"O pior é que esse verme de presidente genocida, falso cristão e mentiroso, conseguiu enganar as igrejas evangélicas e tem o voto de todos eles agora!!!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MEUS QUERIDOS VAMOS FORTALECER A CONTA DESSA PATRIOTA QUE SÓ ESTÁ FALTANDO 69 SEGUIDORES PRA ELA CHEGAR AOS 6K VAMOS AJUDÁ-LA CHEGAR ATE O FINAL DA TARDE OK SDV @user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Ou, acho que o bozo tava virando, mas depois de hoje, acho foda. O Lula só tem que usar bem esse trem que aconteceu",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user 

Homenagem dos brasileiros à Laurinha Bolsonaro. Nunca acredite no que falaram de você. Você é nossa princesa e amada não só pelos seus pais e irmãos, mas por Deus e por todo o povo brasileiro de bem. Te amamos, Laurinha! ❤️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Nikosla, eu ainda acho que a campanha do Bolsonaro deveria ser mais agressiva....o criminoso tem a midia e as pesquisas que infelizmente influenciam muita gente sim!!!! Acho q tem q ser muito mais q isso.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Parece mais um circo armado pra pegar trouxa. Melhor não esquecer q Bolsonaro não vai reajustar a aposentadoria e o salário dos trabalhadores.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user A esquerda é HIPÓCRITA, prega a luta de classes, divide a sociedade em castas, apoia ditaduras, é contra a liberdade religiosa e de expressão. E sua cosmovisão é ateísta, incompatível com a fé cristã. 
O Sr é um homem esclarecido e sabe disso, mas milita contra Bolsonaro.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user @user @user @user Capitão? O que foi expulso por tentar explodir o quartel? Quero sim! Veeeem ladrao!!! 😂😂😂😂,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user 🚨HADDAD GOVERNADOR 13 QUEM É Tarcísio? volte para o Rio de Janeiro leve a milícia Junto São Paulo NÃO MERECE ESSA DESGRAÇA ZEMA AUXÍLIO BOLSONARO É O ANTICRISTO PEDÓFILO MENTIROSO ELEIÇÕES LULA PRESIDENTE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Vamos Torcer né mas pelo visto querem liquidar com Bolsonaro nem q seja à base de fraude e FRAUDE BEM ESCANCARADA Difícil ultrapassar aquela barreira podre do STF mas sigo confiante. 
Lula não devia nem estar elegível qto mais pra presidente, então desse podre poder espero tudo",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Uma adolescente linda com o boné do bozo pq???,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Você nunca foi conservador, cristã e muito menos patriota! Você é abortista desde que nasceu!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user CENSURADO ** Teu mito fica cortando verba da educação, olha aí o assassinando o português. Kkkkkkkk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O Jair pedindo perdão ao povo E chorando depois de ter praticado LATROCÍNIO NACIONAL foi a cena mais bizarra dessa campanha. Ainda tem a cara de bandido de pedir o seu voto. Vai ganhar pau NAS URNAS!!!

LULA PRESIDENTE 13",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user @user @user KKKKKKKKK vc provavelmente hora em Bolsonaro e quer falar de caráter de quem bota no Lula? Meu Deus que loucura KKKKKKK JURO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user ""ameaça a democracia"" tem a mesma energia de ""brasil vai virar comunista""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"quem vota no bolsonaro ou tem o bolso cheio de dinheiro ou é burro que não se interessa nem um pouco em pesquisar sobre o governo buceta que é o do bolsonaro. 

Lulinha 13 ❤️⭐",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"""Eleitor de Bolsonaro é igual a corno"".",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU 
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Gravíssimo. Imagina o desespero destes pais dele imaginar se ele pensar que ele n ao votam no genocida? E ele matar ela ou o bebê?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tbm tem o fato de q dps de toda a merda q passamos de pandemia com quase 700k de mortos e economia indo pra casa do karalho ainda tem gente disposta a apoiar um cara tao atroz como o bolsonaro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Estão perguntando para esse Darlã, otário, sobre ser ou não aceitável o Lula não apresentar plano de governo a 15 dias das eleições, e responde sobre um PowerPoint do Bolsonaro e outros candidatos. Otário, mesmo!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
meu pai se recusa a acreditar no bolsonaro na maçonaria dizendo q é fake kkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Eu...eu amei isso!!!! Capitão América!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue bolsonaro tbm eh ex presidiário bando d burro,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Absurdo do absurdo.. se não for montagem. Eu nao duvido.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A Globo e a esquerda não me deixa ficar pyto com o Bolsonaro 24hs. Eles insistem em me fazer afundar o 2️⃣2️⃣ mas urnas, e assim será!
🇧🇷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user é isso, se fosse qualquer outro candidato teria perdido e de muito do Bozo",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não gente, o Lula passa do álcool em gel depois do bozo encostar nele",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Meu maior medo hoje, é aquele bosta do Bolsonaro ganhar o 1° turno pq o pessoal ta querendo jogar voto fora votando em terceiros como Ciro, Simone e etc...",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user Pois é, Bolsonaro é tão incompetente que tendo um boom das commodities faz um governo merda desses",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"PISTOLEIRA DO TIME DE BOLSONARO , MAIS UMA , É ISSO O QUE QUEREMOS PARA O BRASIL ? VOTE LULA13",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user E o seu FIES, conseguiu pagar com sua formação? Ou ficou devendo e usou a anistia do Governo Bolsonaro? Porque a maioria dos jovens que ingressaram nas Universidades alavancados pelo FIES, não tiveram educação de qualidade e não se empregaram pela crise de 2014/207 PT, e aí …….",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Bom dia! Bolsonaro é Liberdade! Bolsonaro é a certeza de um país que cresce a cada dia! Bolsonaro é acreditar em Deus, Pátria, Família! Acreditem que o Brasil está no caminho certo e será uma grande Nação! Pensem bem! Votem bem! Bolsonaro: 22 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O áudio bomba de Luciano Hang

Luciano Hang, para não pagar impostos, pede a secretário da Fazenda de SC que demita professores

Material foi revelado pela campanha do petista Décio Lima, que disputa o governo do estado de SC

Sonegadores com Bolsonaro",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user quem não quer um ladrão como presidente pelos proximos 4a tem que se mudar de país, os dois são iguais",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Ele tava falando o que o bolsonaro falou! Que bom q vc acha horrível! Bjs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"..PROSTITUIÇÃO INFANTIL DO BOZO.
MENINAS VENEZUELANAS CONFIRMA BOLSONARO É PEDÓFILO.
 O BRASIL ESTARRECIDO COM ESSE MONSTRO TARADO E PERVERTIDO.....É UM PSICOPATA.
 ELAS PEDE QUE O MONSTRO PEDÓFILO SE RETRATE PUBLICAMENTE...",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Jamais nem PAGANDO. E olha que tô desempregada faz mais de 
3 anos! 💔😢🙆🏻‍♀️🤔🤷🏻‍♀️
Fora Bolsonaro Genocida",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user De quem você está falando? O presidente desse país por mais 4 anos se chama Jair Messias Bolsonaro se não for porque as urn45 foram sabotadas, pois 75% da população que vota ira votar no 22. São aproximadamente 100 milhões de votos é no primeiro turno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Sou professora ,com orgulho. Olhe, quero um competente,trabalhador, patriota,gestor. TARCISIO 10.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user “ A T E N Ç A O “

 G R A V I S S I M O

Lula ameaça Minas Gerais

Mineiro não vota no PT, Mineiro não vota em corrupto e condenado.

MINEIRO VOTA NO 22 , É BOLSONARO !

@user @user @user @user @user",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Mas quem vota no bozo tá sendo inteligente.
O PT tem histórico de prepotência, traição, vejam as alianças com Geddel e outros, qual valor da conta a ser paga? 
Bozo sai em 26, lula não concorre, Ciro assume o protagonismo e se elege em 1° turno.
Vamos de 22 agora para 26 Ciro.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"LULA INOCENTE
BOLSONARO CRIMINOSO
BOLSONARO MENTIU

NÃO QUERO FICAR PERTO DE VOCÊ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Ou com o carinho que Bolsonaro tem por marginal….,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Vamos por sua lógica .. Bolsonaro quer aumentar o número de ministros do stf pra controlar.. seguindo essa sua ideia o lula comanda hoje pq 9 dos 11 foram colocados pelo PT.. e nada pode ser mudado sem passar pelo parlamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Atenção brasileiros para às promessas do PT e da petralhada: eles prometeram bolsa família pra vcs comerem 4 refeições dia, mas deram em média 192 reais que só dar pra um lanche, prometeram água no Nordeste e não deram, imagine a tal picanha! Já Mito retomou às obras e deu água!",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user E a Verinha puxando sardinha p o Bozo , vê lá no twiter dela .....",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Tu pediu a renuncia do Bolsonaro, e 2 anos depois estava implorando para ser a candidata apoiada por ele....
Como as pessoas mudam rápido.
E realmente, tu não serve para Política... Tu é Traíra.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Não é traição do nordeste, é fraude na cara dura,essa é a arma forjada que o Xandão vai alegar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonner 
Bolsonaro mentiu
Bolsonaro criminoso 
Esse Bolsonaro 
DebateNaGlobo
LULA 
Lulinha 
Viagra Jair Renan
Viva o SUS
SAMU
Bolsonaro mais uma vez chama o povo da comunidade do complexo do Alemão de bandidos.
Bozo nojento 
Bolsolixo
ADEUS BOLSONARO
Favelado nao é bandido,,,",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user Eles acham que ainda existe uma disputa. O Bolsonaro ontem só faltou entregar os pontos…
Bolsonaro escolheu escutar aqueles que vivem de carguinho, que só querem mais mamata, como militares e políticos profissionais, que usaram dele para escalar no sistema.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prq precisa esperar a vitória de Lula? Tchau TCHUTCHUCA DO BOZÓ 👋👋👋👋👋. Grande merda vc vai fechar. Já estou até chorando,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user Vem com a gente Ciro 2⃣2⃣ 🇧🇷 
Maioria no Congresso e Bolsonaro presidente!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SERA QUE A TURMA DO 22 JA PEDIU A RECEITA PRO BOLSONARO COMO FAZER UM INDIO COM BANANA 
FORA GENOCIDA MAÇONIICO FALSO MESSIAS CANIBAL 
LULA PRESIDENTE",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user @user Me diz aí ""troxim"" o que o Bolsonaro consegue fazer sozinho? com esse congresso esquerdista que está lá ? Agora no próximo mandato em que ele vai está com a maioria muita coisa vai mudar...guarde este print e venha me aporrinhar daqui um ano...não tenho s@user pra gente burr4",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pessoal alguem viu algum video do povo do nordeste comemorando pq o Lola passou o Bolsonaro?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Voto em Bolsonaro22 pra esquerda não voltar claro, mas, voto pelo Bolsonaro, sou bolsominion/gado assumida. E tenho muito orgulho. Vergonha deve ter quem apoia e vota em ex-recluso. Também voto em Tarcisio10 e Bolsonaro22.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user @user @user Infelizmente o PT ganha fácil aqui. Acredito que no Vale do Jequitinhonha todo. A BA influencia muito. Ms sempre foi assim. Acredito que Bolsonaro até deve ter aumentado um pouco por aqui.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Eu prefiro ir ali em São Sebastião, aqui do lado da minha, vou visitar as meninas de 14 e 15 anos que o Bolsonaro diz que rolou um clima, pra ver o que elas tem a dizer",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jair missias bolsonario o mentiroso o canibal o pedófilo e os filhos e os 51 imóveis comprado com dinheiro vivo como explicar e as rachadinhas é Lula 13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Não tera resposta Átila... Haroldo sempre se omite... Ele nem fala que a primeira Dama Michele Bozonaro foi presa por tráfico de drogas... aí eles vem com papo hipócrita qbé contra tudo q é ruim kkkkkk baita fanfarrão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ou vc enche o cu de droga ou vc apoia o Bolsonaro. Os dois não dá amigo 🤣,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user Patriotas, conservadores e cristãos, somos a maioria, não vamos se deixar enganar! Já conseguimos eleger a maioria na câmara e senado p/ o Bolsonaro. Logo o ladrão do Lula e sua quadrilha vão voltar p/ a prisão.
Vamos votar c/ fé e confiança!
Bolsonaro, deu um Game over no Lula!",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
pelo amor de deus tirem o bolsonaro dessa merda de cargo urgente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user 6. Explore mais a estranha ligação do bozo às milícias; 
7. Rachadinhas; 
8. Exponha a contradição do programa ultraliberal para a classe trabalhadora; 
9. Fale mais sobre a Precarizacão do trabalho...",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user Pode ir nos podcast e os caralho. Só não pode ter descanso... não com o Bozo fungando na sua nuca como está. A margem dos votos tá apertada demais pra vacilar e ficar escolhendo lugar pra ir. É ir pra cima!,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
o pessoal no ônibus gritando que deu ruim p bozo e o lula já eh o novo presidente TODOS FELIZES 🥺🥺🥺🥺🥺 juro que eu nunca amei tanto pegar ônibus,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wanderléa, Martinha, Jair Rodrigues, Erasmo Carlos, Moacyr Franco, Silvio Santos e Wanderley Cardoso em clima de copa do mundo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Indícios de fraude: o governador do Bolsonaro foi reeleito, pelo mesmo povo que reelegeu aquele bosta do Omar Aziz....Aziz foi fraude!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user KKKKKKKK BOM DIA A TODOS OS OTÁRIOS QUE VOTARAM NO CIRO DIZENDO NAO GOSTAR DO LULA E NEM DO BOLSONARO KKKKK OTARIOS, O TÁ RI OS KKKKKK",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user @user @user @user @user @user @user @user @user @user @user @user @user Boa noite, Patriota!
Juntos Somos Mais Fortes!
2️⃣2️⃣ 🇧🇷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Ué está desacreditando em pesquisas? Já entendi é gado e não acredita em ND e acha q está certo. Boa sorte aí,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Kkkkkkkkkkkkkkkkkkkkk Bolsonaro é um coitado... Que dooooo... Kkkkkkkkkk,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2 debates que o bozo vai ficar falando sozinho o que bem entender. A gente criticou tanto ele em 2018 e agora Lula não quer ir aos debates. Eu sinceramente não entendi essa estratégia.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eu fico irado vendo gnt xingar o Amôedo, como se ele tivesse feito uma barbárie das piores. Ele não tá fazendo campanha, só declarou o seu voto. E outra, oq te faz pensar que o Bolsonaro é MAIS LIBERAL que o Lula? Ou que é menos autoritário? Porra, vcs se perdem no personagem +",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user @user O as ideias !! Bolsonaro nunca foi preso ,nem condenado - Sem argumentos . 

Quando tiver Fundamentos isso que vc falou ,Leve a uma autoridade competente",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deus nos livre disso🙏🏻🙏🏻 22 Bolsonaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Bagulho doido kkkk tipo assim mano legal a intenção de engajar e pa mas engajamento nao é suficiente, ate porque quem vota no bozo já ta consumido pelo odio do proprio, EU nao acredito nesse vira voto nesta eleiçao. Tenho pra mim que esse tipo de engajamento se torna ainda mais+",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Minha filha mais nova, Gislaine, poderia ter sido abortada. Mas eu escolhi mantê-la! Que absurdo um Presidente apoiar o aborto, irmãs. Igreja, a gente não pode permitir isso!!! Vamos votar no 13 só pra tirar o Bolsonaro! 🇧🇷🇧🇷🇧🇷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Enquanto o mito é candidato dos bandidos, o seu Lula é candidato de facções criminosas sua mula que vão fazer o inferno nesse hell de janeiro e no Brasil; Simplesmente duas farinhas diferentes do mesmo saco, dois hipócritas lixos de devem apodrecer na cadeia",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Deus me livre!
Quantidade de pau mandado que o bozo tem e demais.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Mas os voto do Ciro iam maioria pro bolsonaro kk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Rapazinho, ele só é ex-presidiário pq não manipulava a Polícia Federal e PGR. 

A Dilma só foi impichada pq n comprou o parlamento com orçamento secreto.

Consegue entender a diferença deles pro atual?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Postei sai correndo...

(Lula 49%, Sentiu, Datena desesperado, ️⃣3️⃣1️⃣3️⃣1️⃣3️⃣1️⃣3️⃣ Bolsonaro vagabundo)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Ng acreditou nisso não...kkkkll.... Roberto Jefferson é Bolsonaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user E ainda assim não é pior q o Bolsonaro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Globo está como TSE...sem direito a resposta do BOLSONARO....VERGONHA essa emissora,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Motivo para não votar no Bozo: ele tem um péssimo gosto musical. Não aguento mais essa choradeira dessas músicas na minha cabeça,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eu te fiz. Eu te divulguei qdo vc era um perfil independente. Depois que o Bolsonaro ganhou se vendeu.Hoje é um perfil literalmente comprado e manipulado por algumas pessoas.
Você é apenas uma propaganda política paga com dinheiro público,ou seja,tô comendo o cu de quem tá lendo.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user Então o lula quer taxar o pix? É mesmo Bolsonaro? Quem é o mentiroso mesmo? 

“Conheceis a verdade e a verdade vos libertará” (João 8:32)

BOLSONARO MENTE

️⃣3️⃣",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Gente..
Essa praga do bozo tá criando atrito nas famílias que antes não brigavam por política 
Triste

Mas filho é filho
Eu continuaria pagando sim",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Sério? Apoiando o Bolsonaro novamente? Lembrando que não é só o povo alienado do Paraná que vota pra presidente! Mas, legal tua autoestima. Assim, vc vive nesse mundinho de fantasia. Te antena, marreco.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user Que você é idiota é incontestável e pelo visto vidente também.Lula tal qual Bolsonaro são dois criminosos quadrilheiiros e só os apoia quem gosta de BANDIDO.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Robô não vota msm n, podemos ver pela quantidade de likes que seu ""presidente"" recebeu no dia 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Você dizendo que Bolsonaro “parece” um pedófilo depois que o seu cupincha Janones plantou essa Fake nas redes. Mas e o Menino do MEP? É Fake News?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user E o Moro esta apoiando o Bozo, quer coisa mais ridícula que isso?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Ótima estratégia. Mas deixa eles esperando vc chegar, dizendo que vai abastecer, e vota rapidinho no Biroliro.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Pra quem não se lembra dessa figura repugnante, ele ficou conhecido por tomar posse como deputado estadual levando a mulher como uma “cabritinha” sentada no colo dele.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não é sobre APOIAR o PT, é sobre NÃO APOIAR o Bolsonaro.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
