text,homophobia,obscene,insult,racism,misogyny,xenophobia
@user @user @user samo duassss meu twitter tá cheio de kessy tem algo melhor?,0.0,0.0,0.0,0.0,0.0,0.0
@user mas eu tenho de pensar da mesma forma que tu ouq,0.0,0.0,0.0,0.0,0.0,0.0
@user só se fala nesse show do gaab amanhã na 04,0.0,0.0,0.0,0.0,0.0,0.0
"aparentemente, algumas coisas só incomodam à mim.",0.0,0.0,0.0,0.0,0.0,0.0
"@user tô triste, queria um namorado, 10 kg off e uns cem mil na conta",0.0,0.0,0.0,0.0,0.0,0.0
"acabei de fazer o maior trabalho braçal da minha vida, to morta",0.0,0.0,0.0,0.0,0.0,0.0
@user olha aí o big moleque de novo...,0.0,0.0,0.0,0.0,0.0,0.0
@user nunca mais eu escrevi nada :/,0.0,0.0,0.0,0.0,0.0,0.0
"@user concordo, não tem nem o que argumentar nesse caso.",0.0,0.0,0.0,0.0,0.0,0.0
em casa estou,0.0,0.0,0.0,0.0,0.0,0.0
@user uma dupla de zagas dessa bicho:,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user o que esse sites pubkicarem, o gado acredita.",0.0,0.0,1.0,0.0,0.0,0.0
Já tinha postado aqui falando que essa desgraçada linda do krlh tinha auto-estima baixa e ela voltou com essa maluquice de se achar feia rapaziada me ajuda aí a fazer ela acreditar q ela uma das maravilhas do mundo,0.0,0.0,0.0,0.0,0.0,0.0
explode minha cabeça logo,0.0,0.0,0.0,0.0,0.0,0.0
@user o todo o nada..,0.0,0.0,0.0,0.0,0.0,0.0
queria saber quem se acha no direito de passar meu numero pros outros sem o meu consentimento,0.0,0.0,0.0,0.0,0.0,0.0
"Aquela esfregadinha de “frente pra trás”.😚😈. Online no @user a partir das 00h . Vem comigo, vem no ao vivo! 
@user 
@user 
@user 
@user 
@user 
@user 
@user 
@user 
@user",0.0,1.0,0.0,0.0,0.0,0.0
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 
André Trigueiro está GN dizendo que hoje é um dia triste 😭",0.0,0.0,0.0,0.0,0.0,0.0
"@user parabéns meu amor, tudo de bom p vc, te amo lindona❤️❤️",0.0,0.0,0.0,0.0,0.0,0.0
"ando tendo cada sonho kkkkk
q eu conto pro outro ele ri vai entender😂😂",0.0,0.0,0.0,0.0,0.0,0.0
olha oq ela falou qnd eu tava empurrando o pau (pênis),0.0,1.0,0.0,0.0,0.0,0.0
@user pronto...começou a montar a narrativa de preso político hahahahahahahahah espera ser acusado pelo menos brother,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user me abandonou igual o outro foda-se, filho da puta",0.0,0.0,1.0,0.0,0.0,0.0
@user Estão bravos assim porque o governo federal negou empréstimo ao senhor Paulo Camara ? Manda o diário falar da saúde em Pernambuco e das estradas esburacadas e a perseguição do governador do estado aos prefeitos.,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user você deveria estar presa só pelo fato de defender bandido!,0.0,0.0,1.0,0.0,0.0,0.0
q ótimo antes ninguém queria ir no dubdogz agora q n vai ter lista todo mundo quer amo meus amigos,0.0,0.0,0.0,0.0,0.0,0.0
"@user Comunista traidor lambe-saco de nazista, a tua hora de acertar às contas com a lei vai chegar, e às suas bravatas não vão ajudar em nada.",1.0,1.0,1.0,0.0,0.0,0.0
"No Persona desta sexta (02), Roberta Jungmann, ao lado de Patrícia Breda, recebem o jornalista e músico Ronan Tardim e o dj e produtor Mac Lovio Solek. Na pauta, shows e festival no Recife, neste fim de semana.…",0.0,0.0,0.0,0.0,0.0,0.0
"Qualquer casal hetero fazendo qualquer bobagem: a 
Vcs: metahhh😍😍😍
Casal lgbt+ fazendo qualquer bobagem: a
Vcs: forçado, marketing BA BA BA 

VÃO LAVAR A CASA DA CACHORRA VÃO",0.0,0.0,0.0,0.0,0.0,0.0
vo abri uma vakinha aki pra junta dinheiro pra faze minha tattoo qro todo mundo doando ok amigos,0.0,0.0,0.0,0.0,0.0,0.0
"que ódioooooooooooooo 
filho da putaaaaaaaaaaa",0.0,1.0,1.0,0.0,0.0,0.0
"@user @user @user kklkklk, fonte secreta n tem q dizer...",0.0,0.0,0.0,0.0,0.0,0.0
"fala galera do matutino, qual meia você acabaram mais estilosa?",0.0,0.0,0.0,0.0,0.0,0.0
"@user primeira semana nunca tem nada, cê sabia disso",0.0,0.0,0.0,0.0,0.0,0.0
e o leo lins q curtiu meu comentario ihaaaaa sera se ele pedir no meu trampo eles me libera pra ir no show ?,0.0,0.0,0.0,0.0,0.0,0.0
@user @user o amigo oculto.,0.0,0.0,0.0,0.0,0.0,0.0
Pq não fazem outra novela com Salinas e Ana Brenda protagonizando? Eles têm muita química e não aproveitaram direito nessa novela,0.0,0.0,0.0,0.0,0.0,0.0
"14:20 - hacker deu calote de 650 mil no itau, e foi patriota nas mensagens?? 
 Colabore com o seu , não custa nada e nos ajuda MUITO!",0.0,0.0,0.0,0.0,0.0,0.0
@user sonho,0.0,0.0,0.0,0.0,0.0,0.0
senhor me dê paciência pq se me der força eu mato a minha irmã,0.0,0.0,0.0,0.0,0.0,0.0
"@user a inauguração foi um sucesso, o povo ovacionou o bolsonaro. o recalque deve estar grande.",0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user cadeia em bandido kkk,0.0,0.0,0.0,0.0,0.0,0.0
kkkkkkkkk gente,0.0,0.0,0.0,0.0,0.0,0.0
Só vim pra dizer que eu odeio física com todas as minhas forças. Mais tarde eu volto pra reclamar de matemática e/ou química.,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Não é oq a maioria percebe, eu já vi elas mudarem detalhes minúsculos, a questão inteira é originalidade enquanto elas seguem uma coreografia, se for ver em outros grupos, vc consegue perceber essa essencial, essa originalidade até em algo coreografado",0.0,0.0,0.0,0.0,0.0,0.0
"set do howk ficou aulaaas, putaria é sarradeira",0.0,1.0,0.0,0.0,0.0,0.0
"galera, nós 4 estamos começando nosso business então estamos vendendo BOLO MÁGICO pra levantar uma grana. 5$ cada um, vamos estar no LA LUNA à noite e UF pela tarde. apoie a cena feminina. grrr",0.0,0.0,0.0,0.0,0.0,0.0
@user meus sentimentos!! 😔😔,0.0,0.0,0.0,0.0,0.0,0.0
"@user mais informações em instantes..... 

sobre o pacotao de reforços... daniel alves, juanfran e calleri .......... 👍",0.0,0.0,0.0,0.0,0.0,0.0
qual a parte do não quero ninguém enchendo meu saco que a minha mãe não entendeu puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
@user @user depois q eu assisti o clipe várias vezes eu entendi.,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user E aí @user gostou do que viu? Falai a verdade cada um com seu próximo! Nós, povo nordestino, estamos falando a verdade dizendo que apoiamos o Presidente @user mas, as vezes é preciso ver para crer, correto?",0.0,0.0,0.0,0.0,0.0,0.0
@user circo brasil,0.0,0.0,0.0,0.0,0.0,0.0
@user deve ser um lubrificante prós torcedores terem um alívio 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
"@user muito bom dia

o harry tá tão lindo

apaixonada por cada foto",0.0,0.0,0.0,0.0,0.0,0.0
desenhar mão nunca fica bom de primeira,0.0,0.0,0.0,0.0,0.0,0.0
"@user caralho, que absurdo. e o pior de tudo é que o brasil tá tomado por pessoas dessa índole rasteira.",0.0,0.0,1.0,0.0,0.0,0.0
"kishimoto: preciso que você me dê mais lucro então você vai interagir romanticamente com a sakura em uma novel q eu não criei 

sasuke: o quê??? e os 500 episódios de desenvolvimento q eu tenho com o naruto?? eu me recuso a participar disso

kishimoto: vc vai sim 

sasuke:",0.0,0.0,0.0,0.0,0.0,0.0
@user preguiça de ir limpar a casa,0.0,0.0,0.0,0.0,0.0,0.0
"Nunca esqueçam que Larry tiveram/tem ursinhos com o nome um do outro na camisa, que estavam abraçadinhos na casa deles quando Jay foi lá com o dan e eles tiraram essa foto pra mostrar pra gente e Harry foi visto carregando um dos ursinhos no bolso do terno

prossigam",0.0,0.0,0.0,0.0,0.0,0.0
@user kkkkkkkkkkkkk tô rindo disso lembrando do vídeo de manhã de vcs,0.0,0.0,0.0,0.0,0.0,0.0
@user @user parabéns embaixador!!!,0.0,0.0,0.0,0.0,0.0,0.0
"@user para evitar outro empurrão de gorda, padre marcelo rossi vai armado em missa.",0.0,0.0,1.0,0.0,0.0,0.0
família,0.0,0.0,0.0,0.0,0.0,0.0
mas isso não é trap meu filho,0.0,0.0,0.0,0.0,0.0,0.0
fui p balada trombei uma piranha (insulto) chique falei p parça não quero saber de nada e depois da eazy e pau (pênis) nessa presença vip,0.0,1.0,1.0,0.0,1.0,0.0
"●๋• ะ PHOTOCARDS BTS ،¸ ●๋

Como inauguração da Lights Store estaremos vendendo photocard do @user em 3 sessões do em São Paulo

+ informações na thread

( para nos ajudar a divulgar 💜)",0.0,0.0,0.0,0.0,0.0,0.0
"BOMBOoOU 🔥🔥🔥🔥🔥

- Meninas e meninos do meu twitter esse mês a @user grupo no qual eu faço parte vai soltar a música 🐍🔥
ENTÃO VOCÊ QUE TA LIGADO NO CORRE EXPLANA PRA GERALLLLL 

APROVEITA SE INCREVE NO CANAL

➡️",0.0,0.0,0.0,0.0,0.0,0.0
@user a cada dia que passa minha vontade de ter filho diminui,0.0,0.0,0.0,0.0,0.0,0.0
"Livro sobre Jair Bolsonaro destaca o julgamento do capitão, que tinha planos de explodir bombas nos quartéis. Nos anos 80, Bolsonaro protestava contra baixos salários.",0.0,0.0,0.0,0.0,0.0,0.0
@user há conversas que justificam gastar dados móveis e horas de sono 😋,0.0,0.0,0.0,0.0,0.0,0.0
precisam cair!,0.0,0.0,0.0,0.0,0.0,0.0
"@user por mais q eu tenha ficado muito puta, tecnicamente a culpa não é dela, ela tá destruída por dentro por problemas de anos que não iam se resolver numa conversa. É algo muito pesado, só quero que deem um final digno p ela",0.0,1.0,0.0,0.0,0.0,0.0
igor disse que não gosta de dar o cookie dele pra ninguém igor quer me dar o cookie dele,0.0,0.0,0.0,0.0,0.0,0.0
"@user stf está alinhado para a destruição do brasil.
é uma vergonha!",0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user mudando de assunto!!!,0.0,0.0,0.0,0.0,0.0,0.0
"uber me perguntou pq minha nota tá tão baixa, vou para de pedir p os outros 🙄",0.0,0.0,0.0,0.0,0.0,0.0
"@user eu preciso de uma foto com essa roupa paula, eu imploro

paulinha na fab",0.0,0.0,0.0,0.0,0.0,0.0
"Brinco nada kk, poderia ser mesmo o amor da minha vida .
Só depende de você pra assumir esse anônimo lkkk — aham mkkk",0.0,0.0,0.0,0.0,0.0,0.0
"@user deus me livre, elas me dão medo",0.0,0.0,0.0,0.0,0.0,0.0
Vcs sabiam q incenso tem q acender com fósforo. Não pode ser nada que tenha gás eu descobri q tira a energia do incenso e deixa cheiro de fumaça e eu achava normal ajjshshshshhs,0.0,0.0,0.0,0.0,0.0,0.0
"Graças a Deus tudo indica que não vão falar de suicído e depressão, por que essa série serve sim como gatilho, não acredito que tem gente que tanto criticou e ta dando palco. Séries como Anne with an e é que merecem ser enaltecidas.",0.0,0.0,0.0,0.0,0.0,0.0
"“Quero dizer, olhe ao seu redor. Não podemos deixar as coisas ruins definirem quem somos, para que nós possamos definir quem somos”",0.0,0.0,0.0,0.0,0.0,0.0
apaixonada nele pq ele manda audio cantando...........,0.0,0.0,0.0,0.0,0.0,0.0
@user mulher e o segredo dessa pele??,0.0,0.0,0.0,0.0,0.0,0.0
"@user ""guarda os b.o ctg feia, guria eles ñ embaça"" ""diz que meu celular é teu, se precisar quebra sem dó"" 🤣",0.0,0.0,1.0,0.0,0.0,0.0
@user tá não,0.0,0.0,0.0,0.0,0.0,0.0
@user sinto me tão carente que até me irrito a mim mesma,0.0,0.0,0.0,0.0,0.0,0.0
ai só pq eu comprei saco,0.0,0.0,0.0,0.0,0.0,0.0
velho q diabo eh esse q n consigo falar com ngm e a hora frizou????,0.0,0.0,0.0,0.0,0.0,0.0
"As bactérias cadavéricas camufladas de militantes político-partidários esquerdistas, ou vice-versa, apavoram-se diante da VERDADE, que, como a luz solar do meio-dia, atravessa-lhes os olhos e cega-lhes o cérebro.",0.0,0.0,1.0,0.0,0.0,0.0
"@user demori libera uns áudios do conje ai, nunca te pedi nada",0.0,0.0,0.0,0.0,0.0,0.0
@user que bom! aproveita e faz estoque! você usa bastante!,0.0,0.0,0.0,0.0,0.0,0.0
@user sai do celular e vai viver,0.0,0.0,0.0,0.0,0.0,0.0
mds rafael vc é incrivel,0.0,0.0,0.0,0.0,0.0,0.0
"nada pra fazer, mó tédio 😕",0.0,0.0,0.0,0.0,0.0,0.0
"@user AAAAAA!
Com tantos elogios assim a gente fica até sem jeito! ☺️

Muito obrigada pelos elogios, nós ficamos extremamente felizes e lisonjeados em fazer parte da sua rotina de cuidados, migo. 💗✨",0.0,0.0,0.0,0.0,0.0,0.0
"O que o gado fez com a mãe do Gleen mostra uma coisa:

O Brasil precisa se desbolsonarizar assim como a Alemanha se desnazificou.

Está mais do que claro que o Bolsonarismo tirou o Brasil da civilização e acordou os seres mais inescrupulosos da sociedade brasileira.",0.0,0.0,1.0,0.0,0.0,0.0
comprei duas caixinha e fechei assonbrim labareda lvl 3 e a rapininha demaciana,0.0,0.0,0.0,0.0,0.0,0.0
"@user entrando na justiça contra a oi, depois de esgotar toda paciência!",0.0,0.0,0.0,0.0,0.0,0.0
@user 😂😂😂😂😂😂 eu amo isso 😂😂😂😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
cai logo chuva do inferno,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Eu queria mijar dentro dessa buceta gostosa amiga gostosa,0.0,1.0,1.0,0.0,0.0,0.0
o pior lomotifi que vc vai ver hoje 👍🏼,0.0,0.0,0.0,0.0,0.0,0.0
@user mas agora vai amiga na força da pressão mas vai ser lindo,0.0,0.0,0.0,0.0,0.0,0.0
que incrível esse projeto de lei,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Por ser carioca é necessário torcer por um clube do Rio? Eu moro no RJ desde 1972, tenho 60 anos e torço pelo Palmeiras. Você acha que ela se expõe somente para se promover? Eu penso bem diferente.",0.0,0.0,0.0,0.0,0.0,0.0
@user não pode depilar kkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
não se faça de forte,0.0,0.0,0.0,0.0,0.0,0.0
e pegar emprestado também,0.0,0.0,0.0,0.0,0.0,0.0
"A Reforma da Previdência do governo foi aprovada em primeiro turno na Camara, mas a luta contra os desmontes dos nossos direitos continua! Confira ponto a ponto o que conseguimos ajudar a barrar",0.0,0.0,0.0,0.0,0.0,0.0
"jesus oq tá acontecendo, ngm me responde ,ngm visualiza minhas mensagens ,eu entendo que eu sou chata mas pelo menos manda um hn",0.0,0.0,0.0,0.0,0.0,0.0
a menina cismou de querer ficar cmg e eu toda hora falando que sou viado,0.0,0.0,0.0,0.0,0.0,0.0
"@user Inconcebível um Ministro do STF criticar e querer julgar um Procurador da República super competente baseado em divulgação de informações duvidosas, obtidas ilegalmente!",0.0,0.0,0.0,0.0,0.0,0.0
@user impressionante o alto comando do exército apoiar isso... que papel degradante,0.0,0.0,0.0,0.0,0.0,0.0
"ele tem razão, flamenguista é nojento demais.. ainda bem que sou",0.0,0.0,0.0,0.0,0.0,0.0
obrigado pessoa que não conheço pelas tuas palavras,0.0,0.0,0.0,0.0,0.0,0.0
@user o copom reduziu a taxa para 6% a.a.. meu economista chefe explica o que muda na sua vida com isso.,0.0,0.0,0.0,0.0,0.0,0.0
"Eu quando cancelei a mudança pra Horizontina - é a melhor escolha, vai dar tudo certo

Eu agora sem emprego e sem estágio - mas o que foi quee eu fizz @user",0.0,0.0,0.0,0.0,0.0,0.0
"tô sem paciência hoje e atrasada e ele me chama pra falar mal dos outros, ave

mandei pra ele "" ainda bem que cada um sabe o que faz da própria vida e que cada um cuide da própria vida ""

o homem virou mudo.",0.0,0.0,0.0,0.0,0.0,0.0
@user ah pra porra né,0.0,0.0,0.0,0.0,0.0,0.0
"[2/8 12:14] Camilla 🌸: LEMBRE
[2/8 12:14] Camilla 🌸: DAS
[2/8 12:14] Camilla 🌸: MINHAS
[2/8 12:14] Camilla 🌸: CAIXAS
[2/8 12:27] Vida ❤: Ta bom
[2/8 12:38] Camilla 🌸: LEMBRE DAS MINHAS CAIXAS
[2/8 15:19] Camilla 🌸: Não vejo a hora de você chegar com minhas caixas rs",0.0,0.0,0.0,0.0,0.0,0.0
@user fala sim. “9 da noite” é a mesma coisa que “9pm”.,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user kkkkkkk dois meses anna júlia, dois meses",0.0,0.0,0.0,0.0,0.0,0.0
eu amo &gt;&gt;todos&lt;&lt; que vão fazer parte desse mas n da p apoiar mesmo,0.0,0.0,0.0,0.0,0.0,0.0
fé em deus e nada no mundo vai nós parar 🙏🙏🙏,0.0,0.0,0.0,0.0,0.0,0.0
"os manos gosta de ir no twitter xingar o projota
mas trai a mulher e não abraça a mãe, faz uma cotaa",0.0,0.0,0.0,0.0,0.0,0.0
sem acreditar até agora que vou ter que ir na facul denovo toda sexta somente por causa de dois horários affff,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Eu acho que sua indignação não deveria ser com o @user Até porque é claro para todos como a milícia virtual do governo existe e muitas vezes os discursos, no mínimo, compartilham o mesmo modus operandi do governo. Até quando ela vai agir para manipular a opinião popular?",0.0,0.0,0.0,0.0,0.0,0.0
isso é infância? damn,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user @user @user @user @user @user Onde será?! Hahahaha,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user medido não sabe de nada 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
@user herói vegetariano é outro patamar,0.0,0.0,0.0,0.0,0.0,0.0
aaaa eu tô tão feliz pq eu vendi todos os meu bolos hoje :)),0.0,0.0,0.0,0.0,0.0,0.0
"@user gente, a câmera da vivi é caríssima e popular na ásia, acho que também tem funções de celular",0.0,0.0,0.0,0.0,0.0,0.0
"@user fica assim não gata . a vida cobra, não passam de invejosos.",0.0,0.0,0.0,0.0,0.0,0.0
@user @user provou.,0.0,0.0,0.0,0.0,0.0,0.0
@user tem gente que não vai dormir essa noite...,0.0,0.0,0.0,0.0,0.0,0.0
machucar essa baião de dois,0.0,0.0,0.0,0.0,0.0,0.0
"nem pergunto se meus amigos quer ir pra tal lugar, já vou colocando o nome deles na lista",0.0,0.0,0.0,0.0,0.0,0.0
"@user pra mim, o pior é o silêncio da pgr raquel dodge frente a esses absurdos",0.0,0.0,0.0,0.0,0.0,0.0
@user casa de bruno. lá pertinho de casa mesmo,0.0,0.0,0.0,0.0,0.0,0.0
voltei a andar de bicicleta na marcha 3 e minha coxa ja ta diferente gente to shook,0.0,0.0,0.0,0.0,0.0,0.0
@user ngm se importa,0.0,0.0,0.0,0.0,0.0,0.0
suplicado na europa pra nao deixar o bokzo acabar com os indios na amazonia,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user vale tbm lembrar que já tiraram uma pedra do seu alicerce.
araraquara, prefeito petista, sei não viu...",0.0,0.0,0.0,0.0,0.0,0.0
"@user 1- STF deu 48h para a Polícia Federal apresentar o conteúdo apreendido com os Hackers

2- STF suspendeu as investigações da receita federal contra 130 pessoas, incluindo agentes públicos e os próprios ministros. 

O STF É UMA VERGONHA!",0.0,0.0,0.0,0.0,0.0,0.0
meu último dia na casa da minha irmã. 😭😭,0.0,0.0,0.0,0.0,0.0,0.0
"@user Que a tarde seja embalada pela fé, pelo bom ânimo e pela força de fazer o seu maior sonho acontecer. Que nada entrave seus sorrisos, que a esperança vá à frente de seus planos e te faça enxergar o mundo com mais cores e mais luz.",0.0,0.0,0.0,0.0,0.0,0.0
celular vive no modo avião agr,0.0,0.0,0.0,0.0,0.0,0.0
"cara olha a tapa na cara 
amo",0.0,0.0,0.0,0.0,0.0,0.0
"Gente eu não sei vocês, mais esse evangelho que você só ama o irmão enquanto ele faz parte da igreja e quando sai fingi demência que não conhece!
Esse evangelho eu não conheço.",0.0,0.0,0.0,0.0,0.0,0.0
pelo menos um dos meus idolos ainda esta conosco,0.0,0.0,0.0,0.0,0.0,0.0
"olha aqui, curti 3 fotos suas, me nota, obrigado",0.0,0.0,0.0,0.0,0.0,0.0
"aproveitar minha folga pra assistir desde hp e a pedra filosofal, até hp e as relíquias da morte 2",0.0,0.0,0.0,0.0,0.0,0.0
o papel de rodrigo maia na reconstrução do país,0.0,0.0,0.0,0.0,0.0,0.0
"@user vai ver a pessoa não entendeu kkk
se for homem então tem muito disso kkk",0.0,0.0,0.0,0.0,0.0,0.0
"O procurador Deltan da Lava Jato teve o celular hackeado, sofre com críticas por mensagens privadas vazadas sem seu consentimento e, agora, já se especula que o STF poderia afastá-lo das investigações. Qual é a sua opinião sobre isso?",0.0,0.0,0.0,0.0,0.0,0.0
"Eu não quero ter que ver um monte de gnt pedindo o números de estranhos p fazer amigos e, só de pensar nas chances de encontrar aqls gurias dnv me assusta. MEW e se elas me reconhecerem? E se meu pai perceber q são elas?",0.0,0.0,0.0,0.0,0.0,0.0
eu tenho medo de esperar e nada acontecer.,0.0,0.0,0.0,0.0,0.0,0.0
"abs galera, foi legal viver uns anos de democracia 

 Diretor do Inpe será exonerado após críticas de Bolsonaro a dados do desmatamento",0.0,0.0,0.0,0.0,0.0,0.0
não acredito q chorei assistindo capitão américa guerra civil por causa do tony stark,0.0,0.0,0.0,0.0,0.0,0.0
os meus pais acabaram de me foder a puta do verão esqueçam,0.0,1.0,0.0,0.0,0.0,0.0
"eu amo muito a minha mãe, mas eu quero muito voltar pra minha casa, queria que ela fosse morar comigo ❤",0.0,0.0,0.0,0.0,0.0,0.0
"@user fui jogar água da minha caneca pela porta e ele passou bem na hora, aí foi tudo nele kkkkkkkk",0.0,0.0,0.0,0.0,0.0,0.0
@user claro né 😏,0.0,0.0,0.0,0.0,0.0,0.0
"@user hahahahah só ta no nome mesmo, o @user continua o velho pra evitar futuras percas",0.0,0.0,0.0,0.0,0.0,0.0
ficar com ódio das pessoas é a pior coisa do mundo pq é para smepre,0.0,0.0,0.0,0.0,0.0,0.0
@user eu apoio o pacote anticrimes.,0.0,0.0,0.0,0.0,0.0,0.0
"Qual dos filmes abaixo você acha que vai ganhar o Oscar de Melhor Filme? Veja a relação dos indicados abaixo e escreva aqui nos comentários:
- A Favorita 
- Bohemian Rhapsody
- Green Book: O Guia
- Infiltrado na Klan
- Nasce Uma Estrela
- Pantera Negra
- Roma
- Vice

💙",0.0,0.0,0.0,0.0,0.0,0.0
"@user Tem atualizar o vocabulário também. , tem que falar : hola galerinha do canal , vamos falar de assunto diferentinho hoje , ações ! Logo depois da vinheta , solta a vinheta editor ! Música do Pablo vitar na hora da vinheta para ajudar no engajamento rsrs",0.0,0.0,0.0,0.0,0.0,0.0
e o uber que eu pedi pra mãe que descarregou o celular e pegou meu carregador emprestado kkkkkkkkkkk @user ameii o uber,0.0,0.0,0.0,0.0,0.0,0.0
sayga falou q sentiu minha falta hoje no curso 😍😍💕,0.0,0.0,0.0,0.0,0.0,0.0
"Terminar a em Portimão é simbólico! Trata-se de um reconhecimento pela contribuição fundamental de Portugal e apoio, ao longo de muitos anos, ao nosso sistema europeu coletivo de resposta a desastres. Obrigado, Portimão!",0.0,0.0,0.0,0.0,0.0,0.0
"@user pq vc não falam sobre a esposa dele q está sendo investigada, fica com a ladainha de ""queiroz "".",0.0,0.0,0.0,0.0,0.0,0.0
"os cara muda a voz da personagem do nada que ódio, a mina é mo jovem e os cara coloca uma velha pra dublar",0.0,0.0,0.0,0.0,0.0,0.0
"@user Kakakak é que o Malcon estava negociando com a Roma e já estava dado como certo na Itália, de ÚLTIMA hora o jogador deixou de assinar com a Roma pra ir pro Barcelona dando um chapéu no clube italiano. Desde então ele é amado pela Roma kakakakka. Daí o Zenit cornetou kakakkakaka",0.0,0.0,0.0,0.0,0.0,0.0
se eu tivesse casado com o pandu certeza q 99% das merdas q fiz n teriam acontecido,0.0,0.0,0.0,0.0,0.0,0.0
@user a encheção de saco deve ter sido “pouca” kkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"@user quem era esse demori antes desse crime de invasão de privacidade?

quem é esse demori agora?

nada antes e nada depois.

tudo igual.",0.0,0.0,0.0,0.0,0.0,0.0
"já tô no rio grande do sul e comendo comidinha da minha vó, mais feliz impossível",0.0,0.0,0.0,0.0,0.0,0.0
para q tá feio kkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"@user bruno fernandes assinará com o manchester united depois da partida do sporting contra o benfica, no domingo. [@user",0.0,0.0,0.0,0.0,0.0,0.0
@user @user perfil criado esse mês para atacar um jornalista. deve ser bot.,0.0,0.0,0.0,0.0,0.0,0.0
as pessoas precisam começar a cada vez mais a tomar certas atitudes...,0.0,0.0,0.0,0.0,0.0,0.0
"@user erros de gravação no pornô gay
🎬🎬🎬segunda parte🎬🎬🎬",0.0,1.0,0.0,0.0,0.0,0.0
que resenha show 💪🏻,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user 😂😂😂😂

mano, vcs são muito foda",0.0,0.0,0.0,0.0,0.0,0.0
eu fico muito chateada com certas coisas sabe ?😪,0.0,0.0,0.0,0.0,0.0,0.0
"gente, n existe isso de trocar namoro por amizade e vice versa, vcs tem que aprender a separar as coisas rs, nenhuma relação supre a outra. Obvio que seu namorado(a) não deve proibir de sair/falar com seus amigos, ai é outra história... Mas trocar uma relação pela outra, n existe",0.0,0.0,0.0,0.0,0.0,0.0
"se tem uma coisa que eu aprendi na vida é que vc tem que deixar a pessoa livre pra escolher oq quer. laço quando aperta, vira nó !",0.0,0.0,0.0,0.0,0.0,0.0
@user infelizmente apareceu,0.0,0.0,0.0,0.0,0.0,0.0
"O Régis conseguiu a proeza de ser uma piada até mesmo pra quem gosta de rock/metal. Não deem a atenção que ele quer, não levem nd do que ele diz em consideração, só ele acha que é critico musical.",0.0,0.0,0.0,0.0,0.0,0.0
@user Estamos sendo massacrados se oprimidos por um Judiciário que só defende o lado corrupto da história ... não podemos deixar que isso aconteça ....vamos as ruas .. faremos o que for preciso para nos livramos de tanta Opressão a verdade ...,0.0,0.0,0.0,0.0,0.0,0.0
@user se pagando tava daquele jeito imagina de graça,0.0,0.0,0.0,0.0,0.0,0.0
@user @user kkkkkkkkk na moral???,0.0,0.0,0.0,0.0,0.0,0.0
lendo os comentários e entendendo melhor pq o meu grupo apanhava com rn,0.0,0.0,0.0,0.0,0.0,0.0
@user eu o tempo todo,0.0,0.0,0.0,0.0,0.0,0.0
@user que mente brilhante !!!,0.0,0.0,0.0,0.0,0.0,0.0
"me perdoa pelas expectativas criadas. 

porque pensei que eu poderia ser mais do que um contato perdido na sua agenda do whatsApp. 

porque pensei que poderíamos ser mais do que pessoas que se encontram, se curtem e vão embora. 

porque pensei que dessa vez seria amor.",0.0,0.0,0.0,0.0,0.0,0.0
"fala fala fala mas fez pior, da uma segurada gatinho",0.0,0.0,0.0,0.0,0.0,0.0
@user @user corinthians e palmeiras certeza,0.0,0.0,0.0,0.0,0.0,0.0
ai q merda essa menina n para de fala to tao cansadx,0.0,0.0,0.0,0.0,0.0,0.0
"eu sou algum tipo de piada pra você, burger king?",0.0,0.0,0.0,0.0,0.0,0.0
eu disse q ia surpreendê-la . espero q seja positivamente,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Qual o seu palpite, Pedro, pra, apesar da chuva de alegações de hack, só termos mensagens onde, evidentemente, Deltan é o vetor?",0.0,0.0,0.0,0.0,0.0,0.0
@user o que aconteceu?,0.0,0.0,0.0,0.0,0.0,0.0
eu toda noite,0.0,0.0,0.0,0.0,0.0,0.0
